godina;oib;naziv;iznos_eur;broj_isplata;udio_posto
sve;14590133971;HRVATSKI CENTAR INTERNACIONALNOG TEATARSKOG INSTITUTA;173380.00;56;0.00
sve;02183520215;RADIONICA ARHITEKTURE D.O.O.;172805.10;1;0.00
sve;48464359556;MEDIKUS KLASIK DOO;172505.70;2;0.00
sve;33548604975;SAFIR DOO;171261.47;6;0.00
sve;01669597821;RC PROING DOO;171140.00;8;0.00
sve;07770380976;ZAGREBAČKI KVARTET;167212.00;13;0.00
sve;33136580055;CENTAR ZA DRAMSKU UMJETNOST;166320.00;44;0.00
sve;33695365562;ODVJETNIČKO DRUŠTVO MATIJEVIĆ JAKIRČEVIĆ I MALKOČ DOO;166062.49;1;0.00
sve;30532290707;ALARM AUTOMATIKA ZAŠTITNI, MULTIMED. I KOM. SUSTAVI D.O.O.;166004.39;9;0.00
sve;02954231309;HRVATSKA ZAJEDNICA ŽUPANIJA;165903.50;5;0.00
sve;38001831721;EKO DERATIZACIJA DOO;165857.01;28;0.00
sve;27290068263;OPREMA  RADMAN D.O.O.;165768.88;16;0.00
sve;03710921437;BUILDING DOO;165488.74;10;0.00
sve;91862828797;AUTO KLUB DELTA;165000.00;5;0.00
sve;54656708838;ODRAZ - ODRŽIVI RAZVOJ ZAJEDNICE;164539.23;11;0.00
sve;38641136541;MICRO LINK DOO;163162.50;2;0.00
sve;31415900819;RADIONICA ARHITEKTURE FRANIĆ DOO;162000.00;4;0.00
sve;75926310092;CAPITAL ING D.O.O.;161217.26;56;0.00
sve;52783076996;MLASING DOO;160827.21;106;0.00
sve;67573415246;KLISING D.O.O. ZA INFORMATIČI SOFTWARE, TRGOVINU I PROIZV.;160360.02;11;0.00
sve;20992200280;ZAGORJEGRADNJA DOO;160239.44;3;0.00
sve;21246000051;PARTNER ELEKTRIC D.O.O.;159689.83;15;0.00
sve;37709522134;LIKVIDACIJSKA MASA IZA ZAGREB PAPIR DD U LIKVIDACIJI;159487.31;1;0.00
sve;99936689438;TIM - COLOR D.O.O.;159091.59;1;0.00
sve;87490332083;DRUŠTVO ARHITEKATA  ZAGREBA;158872.10;19;0.00
sve;16608307050;KOSTAK DD PODRUŽNICA ZAGREB;158597.18;5;0.00
sve;83470094564;ODVJETNIČKO DRUŠTVO BABIĆ BRBOROVIĆ I PARTNERI JTD;158134.91;2;0.00
sve;61883395124;BRAMINI D.O.O. INŽENJERING PROJEKTIRANJE ZASTUPANJE;157697.92;35;0.00
sve;41417657157;OPERACIJA GRAD;156000.00;20;0.00
sve;77804145433;MEDI LAB D.O.O.;155890.00;1;0.00
sve;25623466485;GEOPROJEKT D.D. ZA GOEDTESKE POSL.GRAĐ.PROJEKT. I NADZOR;155545.00;6;0.00
sve;85641052042;HRVATSKI KLIZAČKI SAVEZ;155000.00;4;0.00
sve;85272447703;KAZALIŠTE MALA SCENA;153800.00;24;0.00
sve;68476022248;KONTROL PROJEKT DOO;151992.02;146;0.00
sve;52233171260;AUTOMEHANIKA D.D.;151337.00;57;0.00
sve;25410051374;FAKULTET PROMETNIH ZNANOSTI;150672.81;31;0.00
sve;58067086966;MBS GRADNJA DOO;150626.92;3;0.00
sve;19261179791;STUDIO ANTE MURALES DOO;150574.03;3;0.00
sve;61989185242;HRVATSKA AKADEMIJA ZNANOSTI I UMJETNOSTI;150550.00;37;0.00
sve;58768156055;PRIJATELJ GRADNJA DOO ZA USLUGE I TRGOVINU;150171.46;5;0.00
sve;92350127540;KINO KLUB ZAGREB;150140.00;33;0.00
sve;83116512353;ĐAKOVIĆ MONTAŽA DOO;149991.36;4;0.00
sve;43980170614;ENERGETSKI INSTITUT HRVOJE POŽAR;146600.00;6;0.00
sve;41021357341;SIGNALIZACIJA HR DOO;146452.57;8;0.00
sve;80364394364;NAKLADA LJEVAK D.O.O.;146198.75;76;0.00
sve;96153048099;M PLAN DOO;145912.38;10;0.00
sve;12957540186;UMJETNIČKA ORGANIZACIJA OBJEKT PLESA;145900.00;31;0.00
sve;16361613293;ŽUPANIJSKA UPRAVA ZA CESTE ZAGREBAČKE ŽUPANIJE;145586.35;1;0.00
sve;79414426924;HRVATSKI BOKSAČKI SAVEZ;145542.01;6;0.00
sve;68915646131;GRB DOO;145286.42;2;0.00
sve;89249500835;EXPERT D.O.O.;142527.23;9;0.00
sve;10821387499;UMJETNIČKA ORGANIZACIJA 21:21;142090.00;24;0.00
sve;10379310214;OTVORENA TELEVIZIJA ZAGREB D.D.;141654.90;2;0.00
sve;84985028632;ZAGREBAČKI GIMNASTIČKI SAVEZ;141112.50;5;0.00
sve;67042118681;VANGELIS DOO;141050.00;86;0.00
sve;86000717278;HRVATSKO DRUŠTVO GLAZBENIH UMJETNIKA;140650.00;25;0.00
sve;44618061908;DIVERT INKLUZIVNI PLESNI KOLEKTIV;140600.00;28;0.00
sve;81460524884;ZAGREBAČKI PARASPORTSKI SAVEZ;140586.05;7;0.00
sve;29580000267;OŠ LAUDER  HUGO KON S PRAVOM JAVNOSTI;140457.85;112;0.00
sve;45754112160;ZAGREBAČKI ŠPORTSKI SAVEZ GLUHIH;140256.30;5;0.00
sve;21078598307;ONDA ARHITEKTURA DOO ZA USLUGE;139968.27;26;0.00
sve;61647196354;ATELIERI ŽITNJAK;139190.00;29;0.00
sve;54082733015;GENERATOR MULTIDISCIPLINARNIH KOPRODUKCIJA;138750.00;46;0.00
sve;51042101322;GOLDEN PROJEKT DOO;138683.08;4;0.00
sve;18216105743;PROJEKTNI BIRO NAGLIĆ D.O.O.;138235.17;91;0.00
sve;25657852436;KOŠARKAŠKI KLUB TREŠNJEVKA 2009.;138000.00;4;0.00
sve;30716520726;AUTOKLUB SIGET;137966.00;61;0.00
sve;89465265383;FRAKTURA D.O.O. ZA NAKLADNIŠTVO I USLUGE;137710.00;18;0.00
sve;05088199813;INTER AGRAR MEHANIZACIJA DOO;137625.00;1;0.00
sve;78904416556;INVESTINŽENJERING D.O.O. ZA PROJEKTIRANJE,GRAĐ. I NADZOR;137503.04;30;0.00
sve;34967762426;SVEUČILIŠTE U ZAGREBU EDUKACIJSKO-REHABILITACIJSKI FAKULTET;137350.00;9;0.00
sve;77581043464;KUPOLE - BOLJE OD ŠATORA D.O.O. ZA PROIZV. I TRGOVINU;135640.19;1;0.00
sve;61839748667;NOTUS IT DOO;134219.16;33;0.00
sve;64088957426;NOVI KVADRAT DOO;134124.35;2;0.00
sve;18282095247;FOND UJEDINJENIH NARODA ZA DJECU UNICEF URED ZA HRVATSKU;133969.31;4;0.00
sve;93205471623;PRODUKT D.O.O.;133493.68;1;0.00
sve;98095915259;IVNE GRAĐEVINA D.O.O.;133404.21;104;0.00
sve;27165475250;DARH 2 D.O.O. ZA ARHITEKTURU I AKUSTIKA;132871.69;2;0.00
sve;34106997956;GRAĐEVINARSTVO SUHALJ DOO ZA GRAĐEVINARSTVO I USLUGE;132752.79;5;0.00
sve;30522286914;UDRUGA ZA PROMICANJE STVARALAŠTVA I JEDN MOGUĆ ALTERNATOR;131950.00;11;0.00
sve;63075963195;CITARA DOO;131624.27;26;0.00
sve;21782292807;GEORAD-STOLARIJA D.O.O. ZA PROIZVODNJU GRAĐEVINSKE STOLARIJE;131405.15;3;0.00
sve;96725652983;MEDIA DOO;131202.50;1;0.00
sve;63496160999;ZAGREBAČKI AUTOMODELARSKI SAVEZ;131157.93;37;0.00
sve;64056166637;UGO - ŠARIĆ D.O.O.;130705.82;36;0.00
sve;65289262084;HRVATSKI P.E.N. CENTAR UDRUGA PISACA PREVODILACA I PUBLICIST;130660.00;22;0.00
sve;24702975835;DOM NADE UDRUGA ZA PODRŠKU BESKUĆN I OST SOC UGROŽ SKUPINAMA;130659.66;9;0.00
sve;65389569788;GEOTEHNIČKI STUDIO DOO;130325.45;14;0.00
sve;87431717711;UMJETNIČKA ORGANIZACIJA FILM - PROTUFILM;129600.00;25;0.00
sve;42547882422;STAMBENI SERVIS - POSLOVNI CENTAR D.O.O.;128121.83;424;0.00
sve;41087785736;ZAGREBAČKI SAVEZ TEHNIČKIH DJELATNOSTI NA VODI;126852.45;31;0.00
sve;67236319316;UNIKOMERC AUTOMOBILI DOO;126529.98;4;0.00
sve;87280494141;UDRUGA ZA INTERDISCIPLINARNA I INTERKULTURALNA ISTRAŽIVANJA;126370.00;26;0.00
sve;45923203292;ABK INŽENJERING DOO;123912.48;7;0.00
sve;32176348568;ZAJEDNICA FOLKORNOG AMATERIZMA GRADA ZAGREBA;123780.00;20;0.00
sve;44420360728;DV MALI KAJ;123680.77;70;0.00
sve;88515189278;MULTI SPORT;122919.33;2;0.00
sve;48197173493;ELEKTROPROJEKT DD;122694.52;4;0.00
sve;17372105601;KREATIVNA MREŽA;122690.00;31;0.00
sve;64453957424;BAOTIĆ D.D.;122566.00;62;0.00
sve;93691731093;ZAKLADA ČUJEM, VJERUJEM, VIDIM;122550.00;11;0.00
sve;39322256656;ALMES D.O.O.;122315.25;1;0.00
sve;53736631841;MARGON MEDIA D.O.O. ZA USLUGE I INFORMATIKU;121962.96;37;0.00
sve;98788918659;MOJO RENTAL SOUTHEAST EUROPE DOO;121933.88;3;0.00
sve;16529207670;TEKSTILPROMET D.D.;121500.00;3;0.00
sve;42113416920;PROTIS DOO;121004.99;5;0.00
sve;46314418222;UDRUGA CRTANI ROMANI ŠOU;120841.44;22;0.00
sve;28158057823;SUBMAP D.O.O. ZA PROJEKTIRANJE I SAVJETOVANJE;120400.00;15;0.00
sve;19841995263;SIGET DIZALA D.O.O.;120397.44;4;0.00
sve;43733878539;HRVATSKI GEOLOŠKI INSTITUT;120187.51;4;0.00
sve;07853602203;FORUM ZA SLOBODU ODGOJA;120068.80;12;0.00
sve;40770493974;GE EL PROING DOO;120024.63;21;0.00
sve;80926707416;UDRUGA ZA RAZVOJ MEDIJSKE I GRAĐ KULTURE RADIO STUDENT;119902.19;16;0.00
sve;02010978731;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE;119740.02;10;0.00
sve;15713274984;STUDIO PANGOLIN;119210.00;62;0.00
sve;44816778493;MI STAR DOO;118800.00;1;0.00
sve;64500625635;BIM PROJEKT DOO;117782.00;23;0.00
sve;76945423688;CELERITAS USLUGE JDOO;117236.79;10;0.00
sve;12000190551;UDRUGA VESTIGIUM;116664.00;22;0.00
sve;49508397045;MINISTARSTVO ZNANOSTI OBRAZOVANJA I MLADIH;116400.80;3;0.00
sve;01013177444;UMJETNIČKA ORGANIZACIJA KAZALIŠTE MORUZGVA;115950.00;19;0.00
sve;46126976851;URED ZA FOTOGRAFIJU;115790.00;24;0.00
sve;25414985167;UDRUGA PET PLUS;115761.22;8;0.00
sve;03785720358;AUTOCENTAR AGRAM DD;114387.00;60;0.00
sve;10061338895;DRUŠTVO HRVATSKIH KNJIŽEVNIH PREVODILACA;114365.00;14;0.00
sve;71309264402;DE FACTO KAZALIŠNA GRUPA;114270.00;21;0.00
sve;64616149246;UMJETNIČKA ORGANIZACIJA FORMAT C;113850.00;27;0.00
sve;34456781211;ZAGREBAČKI RADIOAMATERSKI SAVEZ;113837.75;36;0.00
sve;77149671736;ORING ENG DOO;113595.61;3;0.00
sve;04971949268;ŽENSKI AKADEMSKI VATERPOLSKI KLUB MLADOST;113500.00;4;0.00
sve;15702256936;TRAF SIGNAL DOO;113320.32;3;0.00
sve;80031026947;TEHNOMEDIKA DOO;113043.75;1;0.00
sve;99008810635;BCC SERVICES D.O.O.;112135.93;29;0.00
sve;05311656188;UMJETNIČKA ORGANIZACIJA METROPOLIS;111950.00;32;0.00
sve;64794270224;ELEKTRORAD D.O.O. ZA TRGOVINU I USLUGE;111894.89;4;0.00
sve;04123051557;OWENS HOUŠKA I PARTNERI ODVJETNIČKO DRUŠTVO DOO;111651.31;101;0.00
sve;34043986015;CRISTOFORIUM;111650.00;16;0.00
sve;64739403930;POLIKLINIKA HELP PLUS;111464.00;14;0.00
sve;84214771175;ERICSSON NIKOLA TESLA DD;111363.75;2;0.00
sve;20002192021;PRIVATNA KLASIČNA OSNOVNA ŠKOLA S PRAVOM JAVNOSTI;110339.77;38;0.00
sve;35134680162;DV POTOČIĆ;110320.11;31;0.00
sve;91407011517;UDRUGA SCENA AMADEO;110100.00;12;0.00
sve;78247215436;ELAG D.O.O. ZA GRADITELJSTVO I POSLOVNE USLUGE;109787.43;16;0.00
sve;01254445043;DIMNJAČARSKA OBRTNIČKA ZADRUGA;109052.46;538;0.00
sve;23941254478;UMJETNIČKA ORGANIZACIJA OAZA;108465.00;34;0.00
sve;29862139033;KLESS STIL DOO;108342.79;2;0.00
sve;12933687795;AUTO - REMETINEC D.D.;108283.00;62;0.00
sve;62737904112;ARHITEKTURA BOLANČA DOO;108280.36;54;0.00
sve;12486866943;PREMIUM MONT DOO;108054.95;19;0.00
sve;34672089688;PRESSCUT D.O.O.;107668.01;30;0.00
sve;31826778222;CENTAR ZA KAZALIŠTE POTLAČENIH POKAZ;107030.00;24;0.00
sve;67192095003;AUDIO STORE TRANSONICA JDOO;106390.00;16;0.00
sve;79817586565;ORGANIZACIJA ZA PLANIRANJE I ARHITEKTURU D.O.O.;106330.73;7;0.00
sve;27355904472;ODVJETNIČKO DRUŠTVO MAĐARIĆ & LUI;105422.78;99;0.00
sve;41976156545;PRVING BABIĆ JDOO;105049.07;282;0.00
sve;43511228502;NAFTALAN SPEC.BOLNICA ZA MED.REHABILITACIJU IVANIĆ GRAD;105000.00;42;0.00
sve;89984971143;LOST D.O.O.;104795.74;2;0.00
sve;33649615982;ARHIS DOO;104610.00;7;0.00
sve;46448657157;ZAGREBAČKI FOLKLORNI ANSAMBL DR. IVANA IVANČANA;104000.00;11;0.00
sve;45026196523;HRVATSKI POSLOVNI CENTAR-STAMBENO POS. GOSPOD. D.O.O.;103999.89;634;0.00
sve;72667678548;ID EKO D.O.O.;103992.80;7;0.00
sve;71959900435;VJEŠTAK BAN DOO;103927.48;41;0.00
sve;14504100762;SAVEZ STUDENATA FAKULTETA ELEKTROTEHNIKE I RAČUNARSTVA;103700.00;17;0.00
sve;38890689962;BALLON OBRT ZA ČUVANJE DJECE VL KRISTINA LEGIN;103519.43;28;0.00
sve;26561427801;ULIX D.O.O.;103492.65;80;0.00
sve;27876338953;UDRUGA ZA NEZAVISNU MEDIJSKU KULTURU;103219.53;15;0.00
sve;86127487429;SUBNECTO D.O.O.;102525.00;28;0.00
sve;34463635930;UDRUGA HRVATSKIH BRANITELJA LIJEČENIH OD PTSP POREMEĆAJA;102344.60;36;0.00
sve;75454185661;OPĆINA BISTRA;101037.78;9;0.00
sve;13042216614;UDRUGA ZA RAZVOJ URADI SAM KULTURE - RADIONA;101030.00;14;0.00
sve;52856813660;KREATIVNI SINDIKAT;100950.00;13;0.00
sve;15425371026;FOLKLORNI ANSAMBL ZAGREB-MARKOVAC;100885.00;8;0.00
sve;86472637435;KOKOT AGRO DOO ZA PROIZVODNJU I TRGOVINU;99900.00;3;0.00
sve;36444182418;ATMOSFERA DOO;98983.13;9;0.00
sve;84105269168;DYVOLVE DOO ZA POSLOVNO SAVJETOVANJE I USLUGE;98071.85;2;0.00
sve;04662252043;KOPIMA D.O.O.;97473.80;55;0.00
sve;29212890252;GEOEKSPERT D.O.O.;96964.34;11;0.00
sve;60424552301;PLANETARIS D.O.O;96757.25;14;0.00
sve;59841066496;ADA MAR DOO;96592.65;5;0.00
sve;57675698526;UDRUŽENJE OBRTNIKA GRADA ZAGREBA;96000.00;5;0.00
sve;49217286584;ARIES DOO;95300.00;2;0.00
sve;79506290597;LEXPERA DOO;95258.80;62;0.00
sve;45825378029;KRIGRAD DOO;95212.31;45;0.00
sve;05364995085;GRA - PO D.O.O. ZA TRGOVINU I USLUGE;94687.50;1;0.00
sve;17941638357;FOTOGRAFSKA UDRUGA ORGAN VIDA;94500.00;19;0.00
sve;29878213790;ZAGREBAČKI BOKSAČKI SAVEZ;93414.30;6;0.00
sve;17834732750;KULTURNI KLUB;93200.00;26;0.00
sve;49280496152;MAGBA GRADNJA D.O.O.;93103.64;6;0.00
sve;49002703751;BANCA FARMAFACTORING S P A;93065.31;4;0.00
sve;86541007665;LUTKARSKA ORGANIZACIJA KOJU FAKAT TREBAMO;92950.00;28;0.00
sve;76638884750;ZAVOD ZA FOTOGRAMETRIJU D.D.;92834.55;72;0.00
sve;42421479444;MARIJA SELAK RASPUDIĆ NEZAVISNA LISTA;92743.90;7;0.00
sve;47614296387;SINTEGRAS DOO;92403.75;24;0.00
sve;77583789735;TRINDUS EKSPERT DOO;91965.69;341;0.00
sve;28111148974;PROMETNICE ZAGREB;91948.73;24;0.00
sve;49528301725;HIDRO GRAD DOO;91851.29;3;0.00
sve;86117549775;UDRUGA ZA PROMICANJE VIZUALNIH UMJ. I KULT. DJ. VIZKULTURA;91800.00;25;0.00
sve;08770925700;CENTAR ZA MIROVNE STUDIJE;91440.00;10;0.00
sve;59113853010;PETARDA D.O.O.;91079.52;2;0.00
sve;86642397740;ZAGREBAČKI KOMORNI ORKESTAR;90900.00;22;0.00
sve;78662188473;UMJET. ORGANIZ. ZA OTVARANJE NOV.POLJA KAZ.KOM.ČETVERORUKA;90850.00;23;0.00
sve;94391499491;NACIONALNI MUZEJ MODERNE UMJETNOSTI;90450.00;13;0.00
sve;77808965838;TOMISLAV VITKOVIĆ D.O.O.;90077.53;246;0.00
sve;92486618284;ZAGREBAČKI AKADEMSKI SPORTSKI SAVEZ;90000.00;3;0.00
sve;11792664479;EMAL ENTERTAIMENT JDOO ZA USLUGE;90000.00;2;0.00
sve;32532374809;IDF ODRŽAVANJE DOO;89958.80;119;0.00
sve;03897450800;PROJEKTNI URED  MI2A DOO;89887.15;28;0.00
sve;06814071127;MRAK USLUGE DOO;89450.00;18;0.00
sve;68419124305;HRVATSKA RADIOTELEVIZIJA;88688.36;102;0.00
sve;73416746280;JOBIS D.O.O.;88430.00;3;0.00
sve;79526992554;UMJETNIČKA ORGANIZACIJA PUNCTUM;88350.00;18;0.00
sve;32007378078;SFERA DRUŠTVO ZA ZNANSTVENU FANTASTIKU;88300.00;26;0.00
sve;40935660435;PRIVATNA GIMNAZIJA I EKONOMSKA ŠKOLA KATARINA ZRINSKI;87825.57;51;0.00
sve;27687512588;ARMUS D.O.O.;87799.45;8;0.00
sve;42857246988;URBANISTICA D.O.O.;87325.00;7;0.00
sve;21913596812;UNISON HRVATSKI GLAZBENI SAVEZ;87030.00;20;0.00
sve;67647798680;TEATAR RUGANTINO;86300.00;19;0.00
sve;19370100881;MINISTARSTVO GOSPODARSTVA;86269.83;1;0.00
sve;87565323632;INFO - KOD D.O.O. ZA PROIZVODNJU, TRGOVINU I USLUGE;86123.76;12;0.00
sve;81342099677;BRANITELJSKA ZADRUGA DANICA ZAGREB;86072.50;32;0.00
sve;61765726217;LIPAR OPREMA DOO ZA IZNAJMLJIVANJE STROJEVA I OPREME;86001.00;33;0.00
sve;79695515983;ELDRA DOO;85701.75;9;0.00
sve;58093202066;DLG NOVE TEHNOLOGIJE DOO;85694.05;7;0.00
sve;99339634780;VITA PROJEKT DOO;85512.50;5;0.00
sve;47481627827;REHABILITACIJSKI CENTAR ZA STRES I TRAUMU;85447.00;13;0.00
sve;77122499471;UDRUGA ZA PR. KULTURE AUTOMOBILA I DIZAJNA SCUDERIA ZAGREB;85400.00;11;0.00
sve;37240093113;LEVITAS DOO ZA TRGOVINU I PROIZVODNJU;85193.01;6;0.00
sve;62924153420;SVEUČILIŠTE U ZAGREBU GRAĐEVINSKI FAKULTET;84995.50;12;0.00
sve;27579710805;TEDING D.O.O.;84841.02;4;0.00
sve;21846792292;RADNIK GRAĐEVINARSTVO I GRAĐEVINSKA INDUSTRIJA D.D.;84752.67;2;0.00
sve;16549597500;GIM D.O.O.;84405.50;65;0.00
sve;66035413157;KREATIVNI KRAJOBRAZI DOO;84225.00;5;0.00
sve;05099173092;LEMAX D.O.O.;83987.89;97;0.00
sve;62428114050;ADEO D.O.O.;83904.12;13;0.00
sve;01913481578;EUROPAPIER ADRIA DOO;83106.38;8;0.00
sve;03391345868;VIGOR SOLIS DOO;82819.24;4;0.00
sve;73574345601;UMJETNIČKA ORGANIZACIJA - OTVORENI LIKOVNI POGON - ZAGREB;82700.00;19;0.00
sve;31134262074;FAVORY DOO ZA USLUGE I TURISTIČKA AGENCIJA;82457.66;39;0.00
sve;88615915161;KAJAKAŠKI SAVEZ ZAGREBA;82000.00;4;0.00
sve;87607151174;FORTIS LABOR DOO;81675.00;5;0.00
sve;37811664798;SAVICA GRADNJA DOO;81651.48;2;0.00
sve;69048614769;UPGRADE DOO;81237.50;1;0.00
sve;84887486330;RRP PROJEKTI DOO;81100.00;1;0.00
sve;34902658865;FUGGER D.O.O.;80904.15;406;0.00
sve;16626686704;ODVJETNIČKO DRUŠTVO ŠPEHAR & ŠPEHAR & RUKAVINA JTD;80886.86;12;0.00
sve;05697009039;DV MALI CVRČAK;80857.31;27;0.00
sve;14527130765;KOOPERATIVA REGIONALNA PLATFORMA ZA KULTURU;80515.00;20;0.00
sve;51227446526;SAVEZ SCENARISTA I PISACA IZVEDBENIH DJELA;80410.00;24;0.00
sve;75224474023;IDEMO DALJE;80000.00;2;0.00
sve;35596498125;KLEMM SIGURNOST D.O.O. ZA TJELESNU I TEHNIČKU ZAŠTITU;79561.88;8;0.00
sve;82795981569;ADING 94 DOO;79551.65;2;0.00
sve;98530718208;GLAZBENI INSTITUT MLADIH;79500.00;10;0.00
sve;95017105221;GUT D.O.O.;78923.13;6;0.00
sve;89764304852;ZAGREBAČKI ORKESTAR ZETA;78900.00;17;0.00
sve;66028599476;EKO SUCUS DOO;78874.79;3;0.00
sve;61427233201;REGOČ DOO;78559.70;1;0.00
sve;68899485354;KRUGOVI, CENTAR ZA EDUKACIJU, SAVJETOVANJE I HUMAN. DJELOV.;78327.00;13;0.00
sve;21926472791;TEHNOZAVOD - MARUŠIĆ D.O.O. ZA PROIZVODNJU SUSTAVA TEH. ZAŠ.;78239.94;4;0.00
sve;56924649846;ISUSOVAČKA SLUŽBA ZA IZBJEGLICE;78100.00;6;0.00
sve;53395105050;HKPD BOSILJAK;77900.00;14;0.00
sve;23064700393;INSTITUT ZA SUVREMENU UMJETNOST;77825.00;9;0.00
sve;12448394088;ODVJETNIČKO DRUŠTVO KUTLEŠA I ŽAKULA JTD;77723.45;213;0.00
sve;76058604397;CORE INTEGRA D.O.O. ZA SAVJETOVANJE I  USLUGE;77196.75;30;0.00
sve;33487743969;PROING D.O.O.;77172.65;12;0.00
sve;66859264899;HUP ZAGREB D.D.;77081.76;9;0.00
sve;91448726740;ASTREJA PLUS D.O.O.;77016.57;9;0.00
sve;23248350988;LAUBA;77000.00;7;0.00
sve;35690918519;TRI KVARTI DOO;76501.23;5;0.00
sve;79513253561;RUMAT DOO;76395.96;1399;0.00
sve;54896636454;GRADITELJ JULIUS DOO;76269.40;1;0.00
sve;16523061708;UDRUGA GLUHOSLIJEPIH OSOBA GRADA ZAGREBA;76013.90;19;0.00
sve;09506893120;ZAGREBAČKI KARATE SAVEZ;76000.00;4;0.00
sve;92751331860;ZAGREBAČKI PLIVAČKI SAVEZ;76000.00;4;0.00
sve;80888915470;ZAGREB PRIDE;75979.53;13;0.00
sve;17497489416;SPP DOO;75886.00;3;0.00
sve;05987458732;POP PROM DOO;75735.95;4;0.00
sve;76120956111;PIEL DOO;75603.59;3;0.00
sve;45496526912;RIPINA DOO;75418.97;24;0.00
sve;39777918920;MEPA STAN DOO;75213.92;176;0.00
sve;62776334004;DRUŠTVO ZA PROMICANJE KNJIŽEVNOSTI NA NOVIM MEDIJIMA;75150.00;8;0.00
sve;56195699333;ZAGREBAČKI KONJIČKI SAVEZ;75000.00;3;0.00
sve;81623155686;UMJETNIČKA ORGANIZACIJA TRAGAČI;74970.00;14;0.00
sve;48245489488;PROJEKTLAB D.O.O.;74764.03;14;0.00
sve;39792730053;IPT INŽENJERING D.O.O.;74711.38;25;0.00
sve;71412305441;ELEMENT D.O.O. ZA NAKLADNIŠTVO;74436.72;19;0.00
sve;63126032936;MONEL DOO;74408.91;721;0.00
sve;44251478653;ZAGREBAČKI JUDO SAVEZ;74000.00;4;0.00
sve;65770890193;UDRUGA DJELOVANJA U KULTURI ARTERARIJ;73552.00;18;0.00
sve;19407280555;OVERSEAS TRADE CO.LTD. D.O.O.;73500.00;1;0.00
sve;73660371074;PEVEX DD;73362.14;90;0.00
sve;01599058817;ZAGREBAČKI MAKETARSKO - MODELARSKI SAVEZ;73233.14;36;0.00
sve;07897941748;CORNUS PROJEKT D.O.O. ZA PROJEKTIRANJE I USLUGE;73182.48;26;0.00
sve;93089936989;ODVJETNIČKO DRUŠTVO SCHMIDT&MUNDWEIL JDT;73094.83;3;0.00
sve;41775268569;UMJETNIČKA ORGANIZACIJA YELO ZA INTERDISCIPLIN UMJETN PROCES;72800.00;21;0.00
sve;24934076574;ZAJEDNICA KLUBOVA LIJEČENIH ALKOHOLIČARA ZAGREB;72750.00;12;0.00
sve;50162948091;UDRUGA ZA PROMICANJE INKLUZIJE;72595.00;8;0.00
sve;81030685223;UMJETNIČKA ORGANIZACIJA IMAGINE PLATFORMA;72400.00;11;0.00
sve;49281407435;GEODATA PROJEKT D.O.O.;72117.21;5;0.00
sve;15797731974;ŽENSKA SOBA - CENTAR ZA SEKSUALNA PRAVA;72091.56;7;0.00
sve;89968033067;CROATIA - TEHNIČKI PREGLEDI D.O.O.;72063.00;59;0.00
sve;90441473502;EUROPAN HRVATSKA;72000.00;3;0.00
sve;47896586743;KAZALIŠNA DRUŽINA BOOM TEATAR;71950.00;12;0.00
sve;00721493603;SAEPTUM DOO;71950.00;6;0.00
sve;51272003168;TONKICA POLONKICA OBRT ZA ČUVANJE DJECE VL MARINA STRELAR;71905.65;16;0.00
sve;43487470444;UMJETNIČKA ORGANIZACIJA MALO SUTRA;71579.00;13;0.00
sve;06406092393;PRIVATNA GIMNAZIJA I TURSTIČKO-UGOST ŠKOLA J KUPREŠAK;71435.75;44;0.00
sve;02217925295;UDRUGA IGRA;71138.91;11;0.00
sve;40826829003;RHINO PRODUKCIJA DOO;71118.25;11;0.00
sve;65845322221;VIZIBIT DOO;70625.00;2;0.00
sve;70989581208;KUĆĆA;70450.00;24;0.00
sve;70452429639;AMBIDEKSTER KLUB;70449.82;12;0.00
sve;85616534537;UMJETNIČKA ORGANIZACIJA P137;70200.00;18;0.00
sve;35985815579;AD CON DOO;70169.82;18;0.00
sve;56566580479;TERME TUHELJ D.O.O.;70097.72;9;0.00
sve;99537953083;HYSTERIA DOO;70022.75;10;0.00
sve;61395267130;SEMAX DOO;69914.59;1;0.00
sve;91071732711;DEBRA, DRUŠTVO OBOLJELIH OD BULOZNE EPIDERMOLIZE;69767.00;9;0.00
sve;33911499305;FORMA PURUS D.O.O.;69520.98;2;0.00
sve;35075428561;UMJETNIČKA ORGANIZACIJA CARGO;69450.00;32;0.00
sve;41548127608;REMO DOO;69444.55;46;0.00
sve;56998660224;UMJETNIČKA ORGANIZACIJA NAHERO;69400.00;12;0.00
sve;24113470894;PROJEKTI I EKSPERTI DOO;69321.14;79;0.00
sve;50205057740;STUDIO ZA ARHITEKTURU DOO ZA ARHITEKTURU I GRADITELJSTVO;69200.00;1;0.00
sve;06081983053;KOMORNI ZBOR IVAN FILIPOVIĆ;69000.00;10;0.00
sve;74360083856;KLING DOO;68772.23;37;0.00
sve;78389906313;ADIMO DOO;68500.00;1;0.00
sve;58147022911;AMG STUDIO D.O.O. ZA PROJEKTIRANJE,GRAĐEVINARSTVO I TRGOVINU;68349.17;6;0.00
sve;46572491389;NIVETO DOO;68315.33;1;0.00
sve;39632230563;GRANOVA DOO;67718.59;11;0.00
